,name,Player_ID,MATCHUP,WL,FG3_PCT,FGM,FTM,MIN,REB,AST,PTS,BLK,STL
160,Larry Bird,1449,BOS @ HOU,W,,13,7,40,10,7.0,34,,
161,Larry Bird,1449,BOS @ HOU,W,,8,2,39,7,8.0,18,,
162,Larry Bird,1449,BOS vs. HOU,W,,7,0,41,8,6.0,14,,
163,Larry Bird,1449,BOS vs. HOU,W,,7,1,30,7,3.0,15,,
0,Michael Jordan,893,CHI @ UTA,W,0.429,15,12,43,1,1.0,45,0,4
1,Michael Jordan,893,CHI vs. UTA,L,0.0,9,10,44,4,4.0,28,0,3
2,Michael Jordan,893,CHI vs. UTA,W,,12,10,43,8,2.0,34,0,2
3,Michael Jordan,893,CHI vs. UTA,W,,7,10,32,3,2.0,24,1,1
4,Michael Jordan,893,CHI @ UTA,W,0.0,14,9,40,5,3.0,37,1,1
5,Michael Jordan,893,CHI @ UTA,L,0.5,13,6,45,3,2.0,33,2,0
6,Michael Jordan,893,CHI vs. IND,W,0.0,9,10,42,9,8.0,28,0,0
7,Michael Jordan,893,CHI @ IND,L,0.25,12,10,41,5,2.0,35,0,1
8,Michael Jordan,893,CHI vs. IND,W,0.5,12,3,36,7,4.0,29,1,1
9,Michael Jordan,893,CHI @ IND,L,0.333,12,3,40,5,2.0,28,2,0
10,Michael Jordan,893,CHI @ IND,L,0.667,9,10,43,4,7.0,30,0,1
11,Michael Jordan,893,CHI vs. IND,W,0.0,13,15,42,4,5.0,41,0,4
12,Michael Jordan,893,CHI vs. IND,W,0.0,11,9,40,6,1.0,31,0,5
13,Michael Jordan,893,CHI vs. CHH,W,0.0,15,3,41,4,3.0,33,1,2
14,Michael Jordan,893,CHI @ CHH,W,0.0,14,3,39,3,4.0,31,0,1
15,Michael Jordan,893,CHI @ CHH,W,0.0,9,9,38,5,6.0,27,0,1
16,Michael Jordan,893,CHI vs. CHH,L,0.0,10,2,39,5,6.0,22,0,0
17,Michael Jordan,893,CHI vs. CHH,W,0.333,11,12,44,11,4.0,35,1,1
18,Michael Jordan,893,CHI @ NJN,W,1.0,16,4,43,4,3.0,38,1,2
19,Michael Jordan,893,CHI vs. NJN,W,0.0,9,14,38,4,2.0,32,1,1
20,Michael Jordan,893,CHI vs. NJN,W,0.0,11,17,47,7,3.0,39,1,1
21,Michael Jordan,893,CHI vs. UTA,W,0.25,15,8,43,11,4.0,39,1,1
22,Michael Jordan,893,CHI @ UTA,W,0.4,13,10,44,7,5.0,38,1,3
23,Michael Jordan,893,CHI @ UTA,L,0.0,11,0,42,4,4.0,22,0,0
24,Michael Jordan,893,CHI @ UTA,L,0.4,9,4,40,3,6.0,26,2,1
25,Michael Jordan,893,CHI vs. UTA,W,0.5,11,15,44,13,9.0,38,0,2
26,Michael Jordan,893,CHI vs. UTA,W,,13,5,40,4,8.0,31,1,0
27,Michael Jordan,893,CHI vs. MIA,W,0.25,11,5,42,6,5.0,28,2,2
28,Michael Jordan,893,CHI @ MIA,L,0.0,9,11,44,8,1.0,29,0,1
29,Michael Jordan,893,CHI @ MIA,W,0.5,14,5,36,8,1.0,34,0,1
30,Michael Jordan,893,CHI vs. MIA,W,0.0,4,15,43,9,3.0,23,1,4
31,Michael Jordan,893,CHI vs. MIA,W,0.0,15,7,42,9,3.0,37,1,1
32,Michael Jordan,893,CHI vs. ATL,W,0.2,9,5,40,7,7.0,24,0,2
33,Michael Jordan,893,CHI @ ATL,W,0.0,12,3,42,8,4.0,27,1,2
34,Michael Jordan,893,CHI @ ATL,W,0.0,8,5,38,9,3.0,21,2,2
35,Michael Jordan,893,CHI vs. ATL,L,0.0,12,3,44,16,6.0,27,1,0
36,Michael Jordan,893,CHI vs. ATL,W,0.333,13,7,44,11,6.0,34,3,4
37,Michael Jordan,893,CHI @ WAS,W,0.0,14,0,42,2,6.0,28,1,0
38,Michael Jordan,893,CHI vs. WAS,W,0.5,22,10,44,7,2.0,55,0,2
39,Michael Jordan,893,CHI vs. WAS,W,0.0,12,5,41,8,8.0,29,0,2
40,Michael Jordan,893,CHI vs. SEA,W,0.333,5,11,43,9,7.0,22,0,2
41,Michael Jordan,893,CHI @ SEA,L,0.0,11,4,43,4,1.0,26,0,1
42,Michael Jordan,893,CHI @ SEA,L,0.0,6,11,41,3,2.0,23,0,1
43,Michael Jordan,893,CHI @ SEA,W,0.75,11,11,41,3,5.0,36,0,2
44,Michael Jordan,893,CHI vs. SEA,W,0.5,9,10,43,6,8.0,29,0,2
45,Michael Jordan,893,CHI vs. SEA,W,0.25,9,9,41,7,2.0,28,1,2
46,Michael Jordan,893,CHI @ ORL,W,0.75,16,10,44,3,5.0,45,1,1
47,Michael Jordan,893,CHI @ ORL,W,1.0,5,6,39,7,4.0,17,1,2
48,Michael Jordan,893,CHI vs. ORL,W,0.5,9,15,43,5,6.0,35,1,4
49,Michael Jordan,893,CHI vs. ORL,W,0.5,9,2,37,7,4.0,21,0,2
50,Michael Jordan,893,CHI vs. NYK,W,0.5,13,8,43,2,5.0,35,0,2
51,Michael Jordan,893,CHI @ NYK,W,0.286,7,11,40,8,8.0,27,1,2
52,Michael Jordan,893,CHI @ NYK,L,0.4,17,10,51,4,2.0,46,0,2
53,Michael Jordan,893,CHI vs. NYK,W,0.333,11,5,40,5,5.0,28,0,3
54,Michael Jordan,893,CHI vs. NYK,W,0.2,17,9,41,5,2.0,44,0,0
55,Michael Jordan,893,CHI @ MIA,W,0.5,10,3,33,3,2.0,26,0,3
56,Michael Jordan,893,CHI vs. MIA,W,0.667,9,9,32,4,4.0,29,0,1
57,Michael Jordan,893,CHI vs. MIA,W,0.0,13,9,38,4,2.0,35,1,1
58,Michael Jordan,893,CHI vs. ORL,L,0.5,8,7,39,9,7.0,24,4,4
59,Michael Jordan,893,CHI @ ORL,L,0.25,15,8,45,4,2.0,39,2,2
60,Michael Jordan,893,CHI vs. ORL,W,0.0,9,8,44,7,3.0,26,0,4
61,Michael Jordan,893,CHI vs. ORL,L,0.0,15,10,43,7,4.0,40,1,0
62,Michael Jordan,893,CHI @ ORL,W,1.0,17,3,43,7,3.0,38,4,4
63,Michael Jordan,893,CHI @ ORL,L,0.0,8,3,40,5,3.0,19,0,1
64,Michael Jordan,893,CHI vs. CHH,W,0.6,8,5,41,4,5.0,24,0,3
65,Michael Jordan,893,CHI vs. CHH,W,0.5,9,6,38,6,3.0,25,2,4
66,Michael Jordan,893,CHI @ CHH,L,0.5,13,3,40,7,7.0,32,0,0
67,Michael Jordan,893,CHI @ CHH,W,0.25,18,11,47,9,8.0,48,1,1
68,Michael Jordan,893,CHI @ PHX,W,0.6,13,4,44,8,7.0,33,0,1
69,Michael Jordan,893,CHI vs. PHX,L,0.286,16,7,44,7,7.0,41,2,0
70,Michael Jordan,893,CHI vs. PHX,W,0.0,21,13,46,8,4.0,55,0,0
71,Michael Jordan,893,CHI vs. PHX,L,0.333,19,3,57,9,6.0,44,1,2
72,Michael Jordan,893,CHI @ PHX,W,1.0,18,4,40,12,9.0,42,0,2
73,Michael Jordan,893,CHI @ PHX,W,0.0,14,3,43,7,5.0,31,1,5
74,Michael Jordan,893,CHI vs. NYK,W,0.25,8,8,45,2,9.0,25,2,3
75,Michael Jordan,893,CHI @ NYK,W,0.0,11,7,45,10,14.0,29,1,2
76,Michael Jordan,893,CHI vs. NYK,W,0.667,18,12,39,6,2.0,54,1,2
77,Michael Jordan,893,CHI vs. NYK,W,0.0,3,16,38,8,11.0,22,2,2
78,Michael Jordan,893,CHI @ NYK,L,0.143,12,11,39,9,1.0,36,0,2
79,Michael Jordan,893,CHI @ NYK,L,0.5,10,5,43,2,5.0,27,0,4
80,Michael Jordan,893,CHI @ CLE,W,1.0,11,7,40,9,6.0,31,1,2
81,Michael Jordan,893,CHI @ CLE,W,0.0,12,8,40,6,5.0,32,0,2
82,Michael Jordan,893,CHI vs. CLE,W,0.0,8,2,31,5,6.0,18,0,2
83,Michael Jordan,893,CHI vs. CLE,W,0.0,16,11,42,0,4.0,43,1,3
84,Michael Jordan,893,CHI @ ATL,W,0.4,16,5,40,7,4.0,39,1,2
85,Michael Jordan,893,CHI vs. ATL,W,0.5,10,7,38,6,4.0,29,4,3
86,Michael Jordan,893,CHI vs. ATL,W,0.5,15,3,29,7,5.0,35,0,0
87,Michael Jordan,893,CHI vs. POR,W,0.667,13,5,43,4,4.0,33,1,4
88,Michael Jordan,893,CHI @ POR,W,0.5,14,16,42,5,4.0,46,1,0
89,Michael Jordan,893,CHI @ POR,L,0.333,11,8,44,5,6.0,32,0,0
90,Michael Jordan,893,CHI @ POR,W,0.0,11,4,41,7,4.0,26,0,3
91,Michael Jordan,893,CHI vs. POR,L,0.0,16,7,50,5,10.0,39,0,1
92,Michael Jordan,893,CHI vs. POR,W,0.6,16,1,34,3,11.0,39,0,2
93,Michael Jordan,893,CHI @ CLE,W,0.0,10,9,44,8,8.0,29,0,2
94,Michael Jordan,893,CHI vs. CLE,W,0.0,13,11,39,3,5.0,37,0,4
95,Michael Jordan,893,CHI @ CLE,L,0.333,15,4,44,5,6.0,35,0,3
96,Michael Jordan,893,CHI @ CLE,W,1.0,13,9,43,6,9.0,36,0,1
97,Michael Jordan,893,CHI vs. CLE,L,0.0,7,6,35,11,3.0,20,2,3
98,Michael Jordan,893,CHI vs. CLE,W,0.5,15,2,40,6,7.0,33,1,2
99,Michael Jordan,893,CHI vs. NYK,W,0.0,15,12,42,6,4.0,42,3,2
100,Michael Jordan,893,CHI @ NYK,L,0.2,9,2,45,4,8.0,21,1,0
101,Michael Jordan,893,CHI vs. NYK,W,0.0,11,15,40,5,3.0,37,0,1
102,Michael Jordan,893,CHI @ NYK,L,0.0,12,5,44,4,4.0,29,0,0
103,Michael Jordan,893,CHI @ NYK,W,0.333,12,7,44,9,3.0,32,1,3
104,Michael Jordan,893,CHI vs. NYK,W,0.0,12,3,43,6,5.0,27,0,3
105,Michael Jordan,893,CHI vs. NYK,L,0.0,12,7,44,6,3.0,31,3,1
106,Michael Jordan,893,CHI @ MIA,W,0.0,20,16,43,5,5.0,56,2,4
107,Michael Jordan,893,CHI vs. MIA,W,0.0,12,9,35,13,6.0,33,0,2
108,Michael Jordan,893,CHI vs. MIA,W,0.0,21,4,41,11,9.0,46,1,3
109,Michael Jordan,893,CHI @ LAL,W,,12,6,48,4,10.0,30,2,5
110,Michael Jordan,893,CHI @ LAL,W,0.0,11,6,44,5,13.0,28,2,0
111,Michael Jordan,893,CHI @ LAL,W,1.0,11,6,52,9,9.0,29,2,4
112,Michael Jordan,893,CHI vs. LAL,W,0.0,15,3,36,7,13.0,33,1,2
113,Michael Jordan,893,CHI vs. LAL,L,1.0,14,7,40,8,12.0,36,0,3
114,Michael Jordan,893,CHI @ DET,W,0.5,11,6,37,8,8.0,29,2,1
115,Michael Jordan,893,CHI @ DET,W,0.0,11,11,46,7,7.0,33,5,3
116,Michael Jordan,893,CHI vs. DET,W,1.0,10,13,39,3,7.0,35,0,2
117,Michael Jordan,893,CHI vs. DET,W,0.0,6,10,38,3,6.0,22,0,3
118,Michael Jordan,893,CHI vs. PHL,W,0.0,14,10,42,19,7.0,38,1,0
119,Michael Jordan,893,CHI @ PHL,W,0.667,11,1,41,4,12.0,25,0,4
120,Michael Jordan,893,CHI @ PHL,L,0.0,20,6,42,4,6.0,46,4,1
121,Michael Jordan,893,CHI vs. PHL,W,0.0,12,5,40,8,9.0,29,1,1
122,Michael Jordan,893,CHI vs. PHL,W,0.0,8,13,31,5,5.0,29,1,3
123,Michael Jordan,893,CHI @ NYK,W,0.0,14,5,39,3,7.0,33,1,6
124,Michael Jordan,893,CHI vs. NYK,W,0.0,9,8,42,5,5.0,26,1,0
125,Michael Jordan,893,CHI vs. NYK,W,0.75,8,9,32,6,6.0,28,0,2
126,Michael Jordan,893,CHI @ DET,L,0.0,13,5,45,8,9.0,31,0,1
127,Michael Jordan,893,CHI vs. DET,W,0.25,11,6,39,10,2.0,29,0,1
128,Michael Jordan,893,CHI @ DET,L,0.25,7,7,39,4,8.0,22,0,1
129,Michael Jordan,893,CHI vs. DET,W,0.0,13,16,43,4,9.0,42,3,4
130,Michael Jordan,893,CHI vs. DET,W,1.0,17,11,43,10,4.0,47,0,1
131,Michael Jordan,893,CHI @ DET,L,0.0,5,10,45,7,7.0,20,1,4
132,Michael Jordan,893,CHI @ DET,L,0.333,12,8,42,7,5.0,34,0,3
133,Michael Jordan,893,CHI vs. PHL,W,0.333,17,2,42,9,8.0,37,1,6
134,Michael Jordan,893,CHI @ PHL,W,0.5,16,12,42,6,11.0,45,2,2
135,Michael Jordan,893,CHI @ PHL,L,0.364,19,7,42,5,5.0,49,1,4
136,Michael Jordan,893,CHI vs. PHL,W,0.333,18,8,43,8,7.0,45,0,3
137,Michael Jordan,893,CHI vs. PHL,W,0.5,16,5,43,5,6.0,39,2,5
138,Michael Jordan,893,CHI @ MIL,W,0.0,8,9,32,6,5.0,25,0,2
139,Michael Jordan,893,CHI @ MIL,L,0.2,20,7,46,9,5.0,48,2,1
140,Michael Jordan,893,CHI vs. MIL,W,,12,12,44,9,11.0,36,1,5
141,Michael Jordan,893,CHI vs. MIL,W,0.0,15,8,44,8,7.0,38,1,2
142,Michael Jordan,893,CHI vs. DET,L,0.5,13,5,42,4,13.0,32,2,3
143,Michael Jordan,893,CHI @ DET,L,,4,10,46,5,9.0,18,0,1
144,Michael Jordan,893,CHI vs. DET,L,,5,12,43,2,4.0,23,0,1
145,Michael Jordan,893,CHI vs. DET,W,,16,14,45,7,5.0,46,0,5
146,Michael Jordan,893,CHI @ DET,L,,9,9,38,4,4.0,27,1,2
147,Michael Jordan,893,CHI @ DET,W,0.333,10,10,45,11,4.0,32,0,0
148,Michael Jordan,893,CHI vs. NYK,W,0.333,14,11,45,5,10.0,40,4,0
149,Michael Jordan,893,CHI @ NYK,L,,13,11,43,8,10.0,38,1,5
150,Michael Jordan,893,CHI vs. NYK,W,,12,23,42,11,6.0,47,2,1
151,Michael Jordan,893,CHI vs. NYK,W,,14,11,39,15,9.0,40,1,6
152,Michael Jordan,893,CHI @ NYK,L,,7,1,34,8,3.0,15,0,1
153,Michael Jordan,893,CHI @ NYK,W,,11,11,46,10,12.0,34,0,2
154,Michael Jordan,893,CHI @ CLE,W,,17,9,44,9,6.0,44,0,1
155,Michael Jordan,893,CHI vs. CLE,L,,14,22,43,3,4.0,50,0,3
156,Michael Jordan,893,CHI vs. CLE,W,,18,7,39,7,10.0,44,1,5
157,Michael Jordan,893,CHI @ CLE,L,,10,10,44,5,10.0,30,0,2
158,Michael Jordan,893,CHI @ CLE,W,,12,7,40,5,11.0,31,1,4
159,Michael Jordan,893,CHI @ DET,L,,10,4,43,8,8.0,25,0,2
160,Michael Jordan,893,CHI vs. DET,L,,11,1,45,7,5.0,23,0,6
161,Michael Jordan,893,CHI vs. DET,L,,8,8,38,7,3.0,24,1,1
162,Michael Jordan,893,CHI @ DET,W,,14,8,44,11,1.0,36,1,1
163,Michael Jordan,893,CHI @ DET,L,,10,9,40,11,6.0,29,1,0
164,Michael Jordan,893,CHI vs. CLE,W,,12,15,43,4,6.0,39,2,2
165,Michael Jordan,893,CHI @ CLE,L,,18,8,42,5,4.0,44,2,4
166,Michael Jordan,893,CHI @ CLE,L,,12,14,44,5,9.0,38,1,2
167,Michael Jordan,893,CHI vs. CLE,W,,24,7,44,6,3.0,55,1,4
168,Michael Jordan,893,CHI vs. CLE,W,,19,12,44,7,2.0,50,2,2
169,Michael Jordan,893,CHI vs. BOS,L,,9,12,39,11,7.0,30,1,2
170,Michael Jordan,893,CHI @ BOS,L,,14,12,45,4,4.0,42,4,0
171,Michael Jordan,893,CHI @ BOS,L,,12,11,44,6,7.0,35,2,4
172,Michael Jordan,893,CHI vs. BOS,L,,8,2,39,10,9.0,19,1,2
173,Michael Jordan,893,CHI @ BOS,L,,22,19,53,5,6.0,63,2,3
174,Michael Jordan,893,CHI @ BOS,L,,18,13,43,4,2.0,49,1,2
175,Michael Jordan,893,CHI vs. MIL,L,0.0,6,17,42,7,5.0,29,3,2
176,Michael Jordan,893,CHI vs. MIL,W,0.0,12,11,42,8,7.0,35,1,4
177,Michael Jordan,893,CHI @ MIL,L,0.25,9,11,43,4,12.0,30,0,2
178,Michael Jordan,893,CHI @ MIL,L,0.0,7,9,44,4,10.0,23,0,3
0,Scottie Pippen,937,POR @ DAL,L,0.5,2,0,20,3,2.0,5,0,0
1,Scottie Pippen,937,POR vs. DAL,W,0.0,1,2,7,2,1.0,4,0,0
2,Scottie Pippen,937,POR @ DAL,W,0.5,4,0,16,2,5.0,9,0,0
3,Scottie Pippen,937,POR @ DAL,L,0.2,2,0,32,4,5.0,5,0,0
4,Scottie Pippen,937,POR vs. LAL,L,0.5,6,5,33,11,8.0,18,0,2
5,Scottie Pippen,937,POR @ LAL,L,0.8,8,0,28,9,4.0,20,1,1
6,Scottie Pippen,937,POR @ LAL,L,0.25,4,2,38,8,5.0,11,1,1
7,Scottie Pippen,937,POR vs. LAL,L,0.0,3,1,37,3,1.0,7,1,3
8,Scottie Pippen,937,POR @ LAL,L,0.286,8,3,40,8,2.0,21,1,4
9,Scottie Pippen,937,POR @ LAL,L,0.25,5,2,40,6,4.0,13,0,1
10,Scottie Pippen,937,POR @ LAL,L,0.333,3,4,43,10,3.0,12,0,2
11,Scottie Pippen,937,POR vs. LAL,W,0.0,1,7,47,6,4.0,9,2,1
12,Scottie Pippen,937,POR @ LAL,W,0.5,8,4,43,6,3.0,22,4,6
13,Scottie Pippen,937,POR vs. LAL,L,0.0,4,3,43,10,2.0,11,0,3
14,Scottie Pippen,937,POR vs. LAL,L,0.333,5,1,36,9,6.0,12,0,2
15,Scottie Pippen,937,POR @ LAL,W,0.0,6,9,39,11,3.0,21,0,3
16,Scottie Pippen,937,POR @ LAL,L,0.273,7,2,41,11,5.0,19,0,1
17,Scottie Pippen,937,POR vs. UTA,W,0.286,9,3,38,9,8.0,23,1,3
18,Scottie Pippen,937,POR @ UTA,L,0.25,2,1,28,6,4.0,6,0,2
19,Scottie Pippen,937,POR @ UTA,W,0.0,2,0,35,2,7.0,4,0,1
20,Scottie Pippen,937,POR vs. UTA,W,0.333,2,0,22,1,4.0,5,0,0
21,Scottie Pippen,937,POR vs. UTA,W,0.5,8,3,38,5,3.0,20,0,3
22,Scottie Pippen,937,POR @ MIN,W,0.0,4,2,38,7,6.0,10,0,1
23,Scottie Pippen,937,POR @ MIN,L,0.333,6,2,38,5,6.0,16,0,0
24,Scottie Pippen,937,POR vs. MIN,W,0.5,7,4,38,7,3.0,21,0,2
25,Scottie Pippen,937,POR vs. MIN,W,0.6,9,7,42,9,2.0,28,0,2
26,Scottie Pippen,937,HOU vs. LAL,L,0.273,6,4,41,17,5.0,19,0,2
27,Scottie Pippen,937,HOU vs. LAL,W,0.6,12,10,48,13,4.0,37,1,1
28,Scottie Pippen,937,HOU @ LAL,L,0.0,0,3,37,7,5.0,3,1,4
29,Scottie Pippen,937,HOU @ LAL,L,0.0,5,4,44,10,8.0,14,1,0
30,Scottie Pippen,937,CHI @ UTA,W,,4,0,25,3,4.0,8,1,2
31,Scottie Pippen,937,CHI vs. UTA,L,0.0,2,2,45,11,11.0,6,1,3
32,Scottie Pippen,937,CHI vs. UTA,W,0.5,9,5,46,9,5.0,28,0,1
33,Scottie Pippen,937,CHI vs. UTA,W,0.0,5,0,34,4,4.0,10,1,2
34,Scottie Pippen,937,CHI @ UTA,W,0.0,7,7,41,6,4.0,21,1,1
35,Scottie Pippen,937,CHI @ UTA,L,0.143,7,6,44,8,1.0,21,1,1
36,Scottie Pippen,937,CHI vs. IND,W,0.0,6,5,39,12,3.0,17,1,2
37,Scottie Pippen,937,CHI @ IND,L,0.2,6,6,41,5,2.0,19,1,2
38,Scottie Pippen,937,CHI vs. IND,W,0.0,7,6,22,8,7.0,20,1,0
39,Scottie Pippen,937,CHI @ IND,L,0.0,5,2,42,7,10.0,12,0,2
40,Scottie Pippen,937,CHI @ IND,L,0.4,9,3,35,9,3.0,23,1,0
41,Scottie Pippen,937,CHI vs. IND,W,0.333,6,7,42,6,5.0,21,3,5
42,Scottie Pippen,937,CHI vs. IND,W,0.0,1,2,39,7,7.0,4,1,4
43,Scottie Pippen,937,CHI vs. CHH,W,0.2,5,5,47,8,5.0,16,1,5
44,Scottie Pippen,937,CHI @ CHH,W,0.25,7,2,37,6,8.0,17,1,2
45,Scottie Pippen,937,CHI @ CHH,W,1.0,6,5,41,6,5.0,18,1,0
46,Scottie Pippen,937,CHI vs. CHH,L,0.167,4,4,41,10,4.0,13,2,4
47,Scottie Pippen,937,CHI vs. CHH,W,0.2,9,6,37,4,4.0,25,0,4
48,Scottie Pippen,937,CHI @ NJN,W,0.0,2,9,43,5,10.0,13,0,1
49,Scottie Pippen,937,CHI vs. NJN,W,0.2,6,4,40,9,3.0,17,1,2
50,Scottie Pippen,937,CHI vs. NJN,W,1.0,9,5,46,7,5.0,24,1,2
51,Scottie Pippen,937,CHI vs. UTA,W,0.25,6,10,42,9,2.0,23,3,2
52,Scottie Pippen,937,CHI @ UTA,W,0.0,5,7,45,10,5.0,17,0,1
53,Scottie Pippen,937,CHI @ UTA,L,0.25,7,1,46,12,4.0,16,1,3
54,Scottie Pippen,937,CHI @ UTA,L,0.636,7,6,40,4,4.0,27,1,1
55,Scottie Pippen,937,CHI vs. UTA,W,0.0,4,2,38,6,4.0,10,2,0
56,Scottie Pippen,937,CHI vs. UTA,W,0.429,11,2,42,9,2.0,27,4,3
57,Scottie Pippen,937,CHI vs. MIA,W,0.0,0,2,6,2,0.0,2,0,1
58,Scottie Pippen,937,CHI @ MIA,L,0.222,5,2,41,8,5.0,14,0,1
59,Scottie Pippen,937,CHI @ MIA,W,0.0,8,5,36,4,4.0,21,0,2
60,Scottie Pippen,937,CHI vs. MIA,W,0.375,9,2,42,7,1.0,23,1,1
61,Scottie Pippen,937,CHI vs. MIA,W,0.667,8,4,43,4,4.0,24,0,3
62,Scottie Pippen,937,CHI vs. ATL,W,0.0,6,3,41,5,7.0,15,0,1
63,Scottie Pippen,937,CHI @ ATL,W,0.571,8,6,36,8,4.0,26,1,2
64,Scottie Pippen,937,CHI @ ATL,W,0.0,8,1,37,5,5.0,17,1,0
65,Scottie Pippen,937,CHI vs. ATL,L,0.5,9,2,43,4,9.0,24,0,1
66,Scottie Pippen,937,CHI vs. ATL,W,0.6,11,1,42,6,3.0,29,0,2
67,Scottie Pippen,937,CHI @ WAS,W,0.286,8,2,44,7,4.0,20,0,3
68,Scottie Pippen,937,CHI vs. WAS,W,0.2,4,5,41,9,4.0,14,2,0
69,Scottie Pippen,937,CHI vs. WAS,W,0.2,5,5,37,10,1.0,16,2,1
70,Scottie Pippen,937,CHI vs. SEA,W,0.429,7,0,42,8,5.0,17,0,4
71,Scottie Pippen,937,CHI @ SEA,L,0.125,5,3,44,8,5.0,14,1,1
72,Scottie Pippen,937,CHI @ SEA,L,0.125,4,0,40,11,8.0,9,2,1
73,Scottie Pippen,937,CHI @ SEA,W,0.25,5,1,40,8,9.0,12,0,3
74,Scottie Pippen,937,CHI vs. SEA,W,0.0,8,5,38,7,2.0,21,2,2
75,Scottie Pippen,937,CHI vs. SEA,W,0.375,5,8,44,7,3.0,21,3,3
76,Scottie Pippen,937,CHI @ ORL,W,0.2,4,3,42,5,8.0,12,0,2
77,Scottie Pippen,937,CHI @ ORL,W,0.75,11,2,41,6,7.0,27,1,2
78,Scottie Pippen,937,CHI vs. ORL,W,0.143,7,2,46,10,9.0,17,0,3
79,Scottie Pippen,937,CHI vs. ORL,W,0.143,7,3,35,8,4.0,18,0,1
80,Scottie Pippen,937,CHI vs. NYK,W,0.5,5,3,42,11,2.0,15,0,5
81,Scottie Pippen,937,CHI @ NYK,W,0.25,3,2,39,7,5.0,9,0,2
82,Scottie Pippen,937,CHI @ NYK,L,0.364,10,0,49,8,6.0,24,0,3
83,Scottie Pippen,937,CHI vs. NYK,W,0.429,7,2,41,5,6.0,19,1,4
84,Scottie Pippen,937,CHI vs. NYK,W,0.0,4,3,43,10,7.0,11,1,2
85,Scottie Pippen,937,CHI @ MIA,W,0.5,6,8,39,18,10.0,22,3,1
86,Scottie Pippen,937,CHI vs. MIA,W,0.5,10,1,35,8,8.0,24,1,3
87,Scottie Pippen,937,CHI vs. MIA,W,0.0,4,5,42,8,3.0,13,1,5
88,Scottie Pippen,937,CHI vs. ORL,L,0.333,8,9,43,12,6.0,26,0,2
89,Scottie Pippen,937,CHI @ ORL,L,0.333,4,1,41,11,5.0,10,2,1
90,Scottie Pippen,937,CHI vs. ORL,W,0.429,7,7,41,6,7.0,24,2,1
91,Scottie Pippen,937,CHI vs. ORL,L,0.2,9,6,40,12,4.0,25,0,1
92,Scottie Pippen,937,CHI @ ORL,W,0.5,6,8,39,7,5.0,22,1,1
93,Scottie Pippen,937,CHI @ ORL,L,0.25,2,2,44,10,7.0,7,3,0
94,Scottie Pippen,937,CHI vs. CHH,W,0.5,9,5,43,8,6.0,24,0,4
95,Scottie Pippen,937,CHI vs. CHH,W,0.5,6,1,35,5,9.0,14,1,2
96,Scottie Pippen,937,CHI @ CHH,L,0.286,5,6,43,8,5.0,18,0,2
97,Scottie Pippen,937,CHI @ CHH,W,1.0,2,3,27,7,4.0,8,1,0
98,Scottie Pippen,937,CHI @ NYK,L,0.167,8,3,43,16,5.0,20,1,1
99,Scottie Pippen,937,CHI vs. NYK,W,0.0,5,3,40,11,5.0,13,2,4
100,Scottie Pippen,937,CHI @ NYK,L,0.5,8,4,36,4,4.0,23,0,1
101,Scottie Pippen,937,CHI vs. NYK,W,0.286,10,3,35,8,6.0,25,0,2
102,Scottie Pippen,937,CHI vs. NYK,W,0.5,10,3,40,7,4.0,25,1,2
103,Scottie Pippen,937,CHI @ NYK,L,0.4,5,10,33,4,2.0,22,0,2
104,Scottie Pippen,937,CHI @ NYK,L,0.25,7,9,36,4,7.0,24,0,2
105,Scottie Pippen,937,CHI @ CLE,W,0.0,10,3,47,11,6.0,23,1,3
106,Scottie Pippen,937,CHI vs. CLE,W,0.333,9,3,33,6,2.0,22,1,3
107,Scottie Pippen,937,CHI vs. CLE,W,0.0,13,5,41,12,5.0,31,1,4
108,Scottie Pippen,937,CHI @ PHX,W,,10,3,43,12,5.0,23,0,4
109,Scottie Pippen,937,CHI vs. PHX,L,0.0,8,6,42,6,5.0,22,1,2
110,Scottie Pippen,937,CHI vs. PHX,W,0.0,7,0,44,6,10.0,14,0,1
111,Scottie Pippen,937,CHI vs. PHX,L,,12,2,56,10,9.0,26,3,1
112,Scottie Pippen,937,CHI @ PHX,W,,5,5,42,12,12.0,15,2,2
113,Scottie Pippen,937,CHI @ PHX,W,0.0,12,3,39,9,5.0,27,0,2
114,Scottie Pippen,937,CHI vs. NYK,W,0.5,9,5,43,6,7.0,24,1,2
115,Scottie Pippen,937,CHI @ NYK,W,0.0,12,4,43,11,1.0,28,0,2
116,Scottie Pippen,937,CHI vs. NYK,W,0.0,4,5,43,7,4.0,13,0,1
117,Scottie Pippen,937,CHI vs. NYK,W,1.0,10,8,32,4,4.0,29,1,0
118,Scottie Pippen,937,CHI @ NYK,L,0.0,7,3,37,8,4.0,17,0,2
119,Scottie Pippen,937,CHI @ NYK,L,0.5,8,7,42,4,4.0,24,1,4
120,Scottie Pippen,937,CHI @ CLE,W,0.0,7,3,44,4,4.0,17,1,4
121,Scottie Pippen,937,CHI @ CLE,W,0.0,10,8,45,9,6.0,28,1,2
122,Scottie Pippen,937,CHI vs. CLE,W,0.0,8,3,40,6,7.0,19,1,4
123,Scottie Pippen,937,CHI vs. CLE,W,0.0,4,1,43,6,4.0,9,0,2
124,Scottie Pippen,937,CHI @ ATL,W,0.0,5,1,41,5,5.0,11,1,2
