,name,Player_ID,MATCHUP,WL,FG3_PCT,FGM,FTM,MIN,REB,AST,PTS,BLK,STL,Team,Opponent
228,Wilt Chamberlain,76375,LAL @ BOS,L,0.0,1,6,48,18,4.0,8,0.0,0.0,LAL,@ BOS
229,Wilt Chamberlain,76375,LAL vs. BOS,W,0.0,5,3,48,31,3.0,13,0.0,0.0,LAL,vs. BOS
230,Wilt Chamberlain,76375,LAL @ BOS,L,0.0,3,2,48,31,1.0,8,0.0,0.0,LAL,@ BOS
231,Wilt Chamberlain,76375,LAL @ BOS,L,0.0,6,4,48,26,2.0,16,0.0,0.0,LAL,@ BOS
232,Wilt Chamberlain,76375,LAL vs. BOS,W,0.0,1,2,48,19,4.0,4,0.0,0.0,LAL,vs. BOS
233,Wilt Chamberlain,76375,LAL vs. BOS,W,0.0,6,3,48,23,4.0,15,0.0,0.0,LAL,vs. BOS
234,Wilt Chamberlain,76375,LAL vs. ATL,W,0.0,5,6,48,29,3.0,16,0.0,0.0,LAL,vs. ATL
235,Wilt Chamberlain,76375,LAL @ ATL,W,0.0,9,7,47,19,2.0,25,0.0,0.0,LAL,@ ATL
236,Wilt Chamberlain,76375,LAL @ ATL,L,0.0,7,3,48,22,2.0,17,0.0,0.0,LAL,@ ATL
237,Wilt Chamberlain,76375,LAL vs. ATL,W,0.0,10,3,48,29,1.0,23,0.0,0.0,LAL,vs. ATL
238,Wilt Chamberlain,76375,LAL vs. ATL,W,0.0,6,3,48,29,2.0,15,0.0,0.0,LAL,vs. ATL
239,Wilt Chamberlain,76375,LAL @ SFW,W,0.0,5,1,39,25,1.0,11,0.0,0.0,LAL,@ SFW
240,Wilt Chamberlain,76375,LAL vs. SFW,W,0.0,3,1,48,27,2.0,7,0.0,0.0,LAL,vs. SFW
241,Wilt Chamberlain,76375,LAL @ SFW,W,0.0,4,3,42,14,3.0,11,0.0,0.0,LAL,@ SFW
242,Wilt Chamberlain,76375,LAL @ SFW,W,0.0,9,4,44,28,5.0,22,0.0,0.0,LAL,@ SFW
243,Wilt Chamberlain,76375,LAL vs. SFW,L,0.0,4,2,41,17,1.0,10,0.0,0.0,LAL,vs. SFW
244,Wilt Chamberlain,76375,LAL vs. SFW,L,0.0,5,1,48,30,3.0,11,0.0,0.0,LAL,vs. SFW
245,Wilt Chamberlain,76375,PHL vs. BOS,L,0.0,4,6,48,34,5.0,14,0.0,0.0,PHL,vs. BOS
246,Wilt Chamberlain,76375,PHL @ BOS,L,0.0,6,8,48,27,8.0,20,0.0,0.0,PHL,@ BOS
247,Wilt Chamberlain,76375,PHL vs. BOS,L,0.0,11,6,48,30,7.0,28,0.0,0.0,PHL,vs. BOS
248,Wilt Chamberlain,76375,PHL @ BOS,W,0.0,7,8,48,16,8.0,22,0.0,0.0,PHL,@ BOS
249,Wilt Chamberlain,76375,PHL vs. BOS,W,0.0,10,3,47,25,6.0,23,0.0,0.0,PHL,vs. BOS
250,Wilt Chamberlain,76375,PHL @ BOS,W,0.0,6,3,48,19,8.0,15,0.0,0.0,PHL,@ BOS
251,Wilt Chamberlain,76375,PHL vs. BOS,L,0.0,14,5,48,25,5.0,33,0.0,0.0,PHL,vs. BOS
252,Wilt Chamberlain,76375,PHL @ NYK,W,0.0,10,5,48,27,3.0,25,0.0,0.0,PHL,@ NYK
253,Wilt Chamberlain,76375,PHL vs. NYK,W,0.0,11,4,46,21,7.0,26,0.0,0.0,PHL,vs. NYK
254,Wilt Chamberlain,76375,PHL @ NYK,L,0.0,9,5,48,27,5.0,23,0.0,0.0,PHL,@ NYK
255,Wilt Chamberlain,76375,PHL vs. NYK,W,0.0,8,2,58,24,8.0,18,0.0,0.0,PHL,vs. NYK
256,Wilt Chamberlain,76375,PHL @ NYK,L,0.0,11,2,48,17,8.0,24,0.0,0.0,PHL,@ NYK
257,Wilt Chamberlain,76375,PHL vs. NYK,W,0.0,17,3,48,29,7.0,37,0.0,0.0,PHL,vs. NYK
258,Wilt Chamberlain,76375,PHL @ SFW,W,0.0,8,8,48,23,4.0,24,0.0,0.0,PHL,@ SFW
259,Wilt Chamberlain,76375,PHL vs. SFW,L,0.0,9,2,48,24,4.0,20,0.0,0.0,PHL,vs. SFW
260,Wilt Chamberlain,76375,PHL @ SFW,W,0.0,3,4,46,27,8.0,10,0.0,0.0,PHL,@ SFW
261,Wilt Chamberlain,76375,PHL @ SFW,L,0.0,12,2,48,26,5.0,26,0.0,0.0,PHL,@ SFW
262,Wilt Chamberlain,76375,PHL vs. SFW,W,0.0,4,2,44,38,10.0,10,0.0,0.0,PHL,vs. SFW
263,Wilt Chamberlain,76375,PHL vs. SFW,W,0.0,6,4,53,33,10.0,16,0.0,0.0,PHL,vs. SFW
264,Wilt Chamberlain,76375,PHL vs. BOS,W,0.0,10,9,47,36,13.0,29,0.0,0.0,PHL,vs. BOS
265,Wilt Chamberlain,76375,PHL @ BOS,L,0.0,8,4,48,22,10.0,20,0.0,0.0,PHL,@ BOS
266,Wilt Chamberlain,76375,PHL vs. BOS,W,0.0,8,4,48,41,9.0,20,0.0,0.0,PHL,vs. BOS
267,Wilt Chamberlain,76375,PHL @ BOS,W,0.0,5,5,48,29,5.0,15,0.0,0.0,PHL,@ BOS
268,Wilt Chamberlain,76375,PHL vs. BOS,W,0.0,9,6,48,32,13.0,24,0.0,0.0,PHL,vs. BOS
269,Wilt Chamberlain,76375,PHL @ CIN,W,0.0,7,4,48,27,9.0,18,0.0,0.0,PHL,@ CIN
270,Wilt Chamberlain,76375,PHL vs. CIN,W,0.0,8,0,48,30,19.0,16,0.0,0.0,PHL,vs. CIN
271,Wilt Chamberlain,76375,PHL @ CIN,W,0.0,16,5,48,27,11.0,37,0.0,0.0,PHL,@ CIN
272,Wilt Chamberlain,76375,PHL vs. CIN,L,0.0,19,3,48,22,5.0,41,0.0,0.0,PHL,vs. CIN
273,Wilt Chamberlain,76375,PHL vs. BOS,L,0.0,19,8,48,34,1.0,46,0.0,0.0,PHL,vs. BOS
274,Wilt Chamberlain,76375,PHL @ BOS,L,0.0,7,1,53,33,3.0,15,0.0,0.0,PHL,@ BOS
275,Wilt Chamberlain,76375,PHL vs. BOS,W,0.0,12,7,48,27,4.0,31,0.0,0.0,PHL,vs. BOS
276,Wilt Chamberlain,76375,PHL @ BOS,L,0.0,9,5,48,25,2.0,23,0.0,0.0,PHL,@ BOS
277,Wilt Chamberlain,76375,PHL vs. BOS,L,0.0,9,7,48,32,5.0,25,0.0,0.0,PHL,vs. BOS
278,Wilt Chamberlain,76375,PHL @ BOS,L,0.0,12,6,48,32,2.0,30,0.0,0.0,PHL,@ BOS
279,Wilt Chamberlain,76375,PHL vs. BOS,W,0.0,13,4,48,26,4.0,30,0.0,0.0,PHL,vs. BOS
280,Wilt Chamberlain,76375,PHL @ BOS,L,0.0,13,4,48,21,2.0,30,0.0,0.0,PHL,@ BOS
281,Wilt Chamberlain,76375,PHL vs. BOS,W,0.0,11,12,53,34,3.0,34,0.0,0.0,PHL,vs. BOS
282,Wilt Chamberlain,76375,PHL @ BOS,L,0.0,7,10,48,37,1.0,24,0.0,0.0,PHL,@ BOS
283,Wilt Chamberlain,76375,PHL vs. BOS,W,0.0,12,6,48,39,8.0,30,0.0,0.0,PHL,vs. BOS
284,Wilt Chamberlain,76375,PHL @ BOS,L,0.0,13,7,48,31,3.0,33,0.0,0.0,PHL,@ BOS
285,Wilt Chamberlain,76375,PHL vs. CIN,W,0.0,14,10,48,26,5.0,38,0.0,0.0,PHL,vs. CIN
286,Wilt Chamberlain,76375,PHL @ CIN,W,0.0,6,5,46,15,6.0,17,0.0,0.0,PHL,@ CIN
287,Wilt Chamberlain,76375,PHL vs. CIN,L,0.0,12,6,48,15,10.0,30,0.0,0.0,PHL,vs. CIN
288,Wilt Chamberlain,76375,PHL @ CIN,W,0.0,10,6,53,23,4.0,26,0.0,0.0,PHL,@ CIN
289,Wilt Chamberlain,76375,SFW @ BOS,L,0.0,12,6,48,27,2.0,30,0.0,0.0,SFW,@ BOS
290,Wilt Chamberlain,76375,SFW vs. BOS,L,0.0,12,3,48,38,1.0,27,0.0,0.0,SFW,vs. BOS
291,Wilt Chamberlain,76375,SFW vs. BOS,W,0.0,15,5,46,25,5.0,35,0.0,0.0,SFW,vs. BOS
292,Wilt Chamberlain,76375,SFW @ BOS,L,0.0,14,4,44,25,3.0,32,0.0,0.0,SFW,@ BOS
293,Wilt Chamberlain,76375,SFW @ BOS,L,0.0,9,4,44,23,1.0,22,0.0,0.0,SFW,@ BOS
294,Wilt Chamberlain,76375,SFW vs. STL,W,0.0,19,1,48,30,6.0,39,0.0,0.0,SFW,vs. STL
295,Wilt Chamberlain,76375,SFW @ STL,L,0.0,13,8,46,24,3.0,34,0.0,0.0,SFW,@ STL
296,Wilt Chamberlain,76375,SFW vs. STL,W,0.0,22,6,45,15,6.0,50,0.0,0.0,SFW,vs. STL
297,Wilt Chamberlain,76375,SFW @ STL,W,0.0,14,8,48,23,3.0,36,0.0,0.0,SFW,@ STL
298,Wilt Chamberlain,76375,SFW @ STL,L,0.0,19,8,48,23,2.0,46,0.0,0.0,SFW,@ STL
299,Wilt Chamberlain,76375,SFW vs. STL,W,0.0,11,6,45,27,5.0,28,0.0,0.0,SFW,vs. STL
300,Wilt Chamberlain,76375,SFW vs. STL,L,0.0,15,7,48,22,2.0,37,0.0,0.0,SFW,vs. STL
301,Wilt Chamberlain,76375,PHW @ BOS,L,0.0,7,8,48,22,3.0,22,0.0,0.0,PHW,@ BOS
302,Wilt Chamberlain,76375,PHW vs. BOS,W,0.0,12,8,48,21,1.0,32,0.0,0.0,PHW,vs. BOS
303,Wilt Chamberlain,76375,PHW @ BOS,L,0.0,11,8,48,14,0.0,30,0.0,0.0,PHW,@ BOS
304,Wilt Chamberlain,76375,PHW vs. BOS,W,0.0,15,11,48,34,2.0,41,0.0,0.0,PHW,vs. BOS
305,Wilt Chamberlain,76375,PHW @ BOS,L,0.0,14,7,48,29,6.0,35,0.0,0.0,PHW,@ BOS
306,Wilt Chamberlain,76375,PHW vs. BOS,W,0.0,16,10,48,37,5.0,42,0.0,0.0,PHW,vs. BOS
307,Wilt Chamberlain,76375,PHW @ BOS,L,0.0,13,7,48,31,3.0,33,0.0,0.0,PHW,@ BOS
308,Wilt Chamberlain,76375,PHW vs. SYR,W,0.0,22,12,48,35,1.0,56,0.0,0.0,PHW,vs. SYR
309,Wilt Chamberlain,76375,PHW @ SYR,L,0.0,11,7,48,20,3.0,29,0.0,0.0,PHW,@ SYR
310,Wilt Chamberlain,76375,PHW vs. SYR,L,0.0,18,4,48,25,4.0,40,0.0,0.0,PHW,vs. SYR
311,Wilt Chamberlain,76375,PHW @ SYR,W,0.0,12,4,48,26,4.0,28,0.0,0.0,PHW,@ SYR
312,Wilt Chamberlain,76375,PHW vs. SYR,W,0.0,11,10,48,25,5.0,32,0.0,0.0,PHW,vs. SYR
313,Wilt Chamberlain,76375,PHW vs. SYR,L,0.0,13,7,48,23,1.0,33,0.0,0.0,PHW,vs. SYR
314,Wilt Chamberlain,76375,PHW @ SYR,L,0.0,13,6,48,14,3.0,32,0.0,0.0,PHW,@ SYR
315,Wilt Chamberlain,76375,PHW vs. SYR,L,0.0,19,8,48,32,2.0,46,0.0,0.0,PHW,vs. SYR
316,Wilt Chamberlain,76375,PHW vs. BOS,L,0.0,8,10,48,24,0.0,26,0.0,0.0,PHW,vs. BOS
317,Wilt Chamberlain,76375,PHW @ BOS,W,0.0,22,6,46,35,2.0,50,0.0,0.0,PHW,@ BOS
318,Wilt Chamberlain,76375,PHW vs. BOS,L,0.0,9,6,48,34,2.0,24,0.0,0.0,PHW,vs. BOS
319,Wilt Chamberlain,76375,PHW @ BOS,L,0.0,6,0,35,15,6.0,12,0.0,0.0,PHW,@ BOS
320,Wilt Chamberlain,76375,PHW vs. BOS,W,0.0,12,5,48,28,1.0,29,0.0,0.0,PHW,vs. BOS
321,Wilt Chamberlain,76375,PHW @ BOS,L,0.0,17,8,48,29,1.0,42,0.0,0.0,PHW,@ BOS
322,Wilt Chamberlain,76375,PHW vs. SYR,W,0.0,24,5,47,22,2.0,53,0.0,0.0,PHW,vs. SYR
323,Wilt Chamberlain,76375,PHW @ SYR,L,0.0,11,6,48,18,2.0,28,0.0,0.0,PHW,@ SYR
324,Wilt Chamberlain,76375,PHW vs. SYR,W,0.0,16,3,48,27,3.0,35,0.0,0.0,PHW,vs. SYR
325,Kareem Abdul-Jabbar,76003,LAL vs. DET,L,0.0,2,3,29,3,3.0,7,2.0,0.0,LAL,vs. DET
326,Kareem Abdul-Jabbar,76003,LAL vs. DET,L,0.0,10,4,33,13,2.0,24,0.0,1.0,LAL,vs. DET
327,Kareem Abdul-Jabbar,76003,LAL @ DET,L,0.0,4,3,28,2,2.0,11,1.0,0.0,LAL,@ DET
328,Kareem Abdul-Jabbar,76003,LAL @ DET,L,0.0,4,0,14,2,0.0,8,0.0,1.0,LAL,@ DET
329,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,0.0,1,0,10,3,0.0,2,0.0,0.0,LAL,@ PHX
330,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,0.0,6,3,25,4,1.0,15,1.0,1.0,LAL,@ PHX
331,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,0.0,3,2,21,0,0.0,8,1.0,0.0,LAL,vs. PHX
332,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,0.0,3,0,17,1,2.0,6,0.0,0.0,LAL,vs. PHX
333,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,0.0,3,0,22,7,4.0,6,2.0,0.0,LAL,@ SEA
334,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,0.0,2,4,21,1,2.0,8,0.0,0.0,LAL,@ SEA
335,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,0.0,3,4,19,5,1.0,10,0.0,0.0,LAL,vs. SEA
336,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,0.0,8,0,28,0,1.0,16,1.0,0.0,LAL,vs. SEA
337,Kareem Abdul-Jabbar,76003,LAL @ POR,W,0.0,9,4,29,6,0.0,22,0.0,0.0,LAL,@ POR
338,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,0.0,6,1,29,4,0.0,13,2.0,2.0,LAL,vs. POR
339,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,0.0,4,3,26,8,1.0,11,1.0,0.0,LAL,vs. POR
340,Kareem Abdul-Jabbar,76003,LAL vs. DET,W,0.0,2,0,29,3,2.0,4,1.0,0.0,LAL,vs. DET
341,Kareem Abdul-Jabbar,76003,LAL vs. DET,W,0.0,3,8,32,6,1.0,14,2.0,1.0,LAL,vs. DET
342,Kareem Abdul-Jabbar,76003,LAL @ DET,L,0.0,12,2,34,6,0.0,26,1.0,0.0,LAL,@ DET
343,Kareem Abdul-Jabbar,76003,LAL @ DET,L,0.0,5,3,24,4,1.0,13,0.0,0.0,LAL,@ DET
344,Kareem Abdul-Jabbar,76003,LAL @ DET,W,0.0,4,4,28,7,1.0,12,3.0,0.0,LAL,@ DET
345,Kareem Abdul-Jabbar,76003,LAL vs. DET,W,0.0,6,3,32,1,1.0,15,1.0,2.0,LAL,vs. DET
346,Kareem Abdul-Jabbar,76003,LAL vs. DET,L,0.0,4,0,28,2,1.0,8,0.0,1.0,LAL,vs. DET
347,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,8,1,35,7,4.0,17,2.0,2.0,LAL,vs. DAL
348,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,0.0,4,0,32,8,1.0,8,1.0,1.0,LAL,@ DAL
349,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,10,1,35,5,1.0,21,2.0,1.0,LAL,vs. DAL
350,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,0.0,7,2,31,4,3.0,16,0.0,0.0,LAL,@ DAL
351,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,0.0,4,2,31,4,1.0,10,1.0,1.0,LAL,@ DAL
352,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,8,3,24,7,2.0,19,0.0,1.0,LAL,vs. DAL
353,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,7,3,33,5,0.0,17,2.0,0.0,LAL,vs. DAL
354,Kareem Abdul-Jabbar,76003,LAL vs. UTH,W,0.0,4,3,36,6,3.0,11,4.0,1.0,LAL,vs. UTH
355,Kareem Abdul-Jabbar,76003,LAL @ UTH,L,0.0,4,2,21,5,0.0,10,1.0,0.0,LAL,@ UTH
356,Kareem Abdul-Jabbar,76003,LAL vs. UTH,W,0.0,5,4,38,5,4.0,14,2.0,0.0,LAL,vs. UTH
357,Kareem Abdul-Jabbar,76003,LAL @ UTH,W,0.0,9,2,35,11,1.0,20,3.0,0.0,LAL,@ UTH
358,Kareem Abdul-Jabbar,76003,LAL @ UTH,L,0.0,3,0,24,5,0.0,6,2.0,1.0,LAL,@ UTH
359,Kareem Abdul-Jabbar,76003,LAL vs. UTH,L,0.0,3,4,29,6,0.0,10,1.0,2.0,LAL,vs. UTH
360,Kareem Abdul-Jabbar,76003,LAL vs. UTH,W,0.0,7,2,28,10,4.0,16,2.0,1.0,LAL,vs. UTH
361,Kareem Abdul-Jabbar,76003,LAL @ SAN,W,0.0,4,4,27,5,1.0,12,1.0,0.0,LAL,@ SAN
362,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,0.0,10,0,31,5,3.0,20,1.0,0.0,LAL,vs. SAN
363,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,0.0,8,3,21,4,1.0,19,4.0,0.0,LAL,vs. SAN
364,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,0.0,13,6,29,6,1.0,32,4.0,0.0,LAL,vs. BOS
365,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,0.0,8,2,35,7,0.0,18,4.0,1.0,LAL,@ BOS
366,Kareem Abdul-Jabbar,76003,LAL @ BOS,W,0.0,5,6,36,11,1.0,16,1.0,1.0,LAL,@ BOS
367,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,0.0,9,9,38,7,0.0,27,1.0,1.0,LAL,@ BOS
368,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,0.0,10,3,31,3,3.0,23,1.0,0.0,LAL,vs. BOS
369,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,0.0,5,4,34,10,0.0,14,4.0,0.0,LAL,vs. BOS
370,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,0.0,4,5,25,6,1.0,13,1.0,1.0,LAL,@ SEA
371,Kareem Abdul-Jabbar,76003,LAL @ SEA,W,0.0,9,10,42,10,3.0,28,0.0,0.0,LAL,@ SEA
372,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,0.0,7,2,33,7,3.0,16,1.0,0.0,LAL,vs. SEA
373,Kareem Abdul-Jabbar,76003,LAL vs. SEA,W,0.0,6,8,38,6,3.0,20,0.0,0.0,LAL,vs. SEA
374,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,0.0,4,5,26,9,0.0,13,2.0,1.0,LAL,vs. GOS
375,Kareem Abdul-Jabbar,76003,LAL @ GOS,L,0.0,8,11,38,8,3.0,27,0.0,0.0,LAL,@ GOS
376,Kareem Abdul-Jabbar,76003,LAL @ GOS,W,0.0,3,2,19,2,3.0,8,0.0,0.0,LAL,@ GOS
377,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,0.0,10,5,35,8,1.0,25,4.0,1.0,LAL,vs. GOS
378,Kareem Abdul-Jabbar,76003,LAL vs. GOS,W,0.0,7,1,30,4,3.0,15,2.0,1.0,LAL,vs. GOS
379,Kareem Abdul-Jabbar,76003,LAL @ DEN,W,0.0,2,5,25,6,5.0,9,5.0,1.0,LAL,@ DEN
380,Kareem Abdul-Jabbar,76003,LAL vs. DEN,W,0.0,8,12,25,6,3.0,28,4.0,0.0,LAL,vs. DEN
381,Kareem Abdul-Jabbar,76003,LAL vs. DEN,W,0.0,6,1,20,7,3.0,13,1.0,0.0,LAL,vs. DEN
382,Kareem Abdul-Jabbar,76003,LAL vs. HOU,L,0.0,11,4,37,13,3.0,26,1.0,1.0,LAL,vs. HOU
383,Kareem Abdul-Jabbar,76003,LAL @ HOU,L,0.0,10,4,36,7,3.0,24,2.0,0.0,LAL,@ HOU
384,Kareem Abdul-Jabbar,76003,LAL @ HOU,L,0.0,14,5,42,4,6.0,33,5.0,0.0,LAL,@ HOU
385,Kareem Abdul-Jabbar,76003,LAL vs. HOU,L,0.0,9,3,38,4,2.0,21,1.0,2.0,LAL,vs. HOU
386,Kareem Abdul-Jabbar,76003,LAL vs. HOU,W,0.0,13,5,35,6,3.0,31,3.0,1.0,LAL,vs. HOU
387,Kareem Abdul-Jabbar,76003,LAL @ DAL,W,0.0,13,1,38,5,4.0,27,2.0,2.0,LAL,@ DAL
388,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,14,6,42,8,9.0,34,1.0,1.0,LAL,vs. DAL
389,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,0.0,14,5,30,1,2.0,33,2.0,3.0,LAL,@ DAL
390,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,0.0,13,2,37,12,3.0,28,1.0,0.0,LAL,@ DAL
391,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,11,4,33,4,5.0,26,2.0,1.0,LAL,vs. DAL
392,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,12,4,40,6,2.0,28,1.0,3.0,LAL,vs. DAL
393,Kareem Abdul-Jabbar,76003,LAL @ SAN,W,0.0,11,3,29,3,3.0,25,2.0,0.0,LAL,@ SAN
394,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,0.0,5,0,21,10,2.0,10,1.0,1.0,LAL,vs. SAN
395,Kareem Abdul-Jabbar,76003,LAL vs. SAN,W,0.0,7,2,22,0,2.0,16,0.0,0.0,LAL,vs. SAN
396,Kareem Abdul-Jabbar,76003,LAL @ BOS,W,0.0,13,3,35,7,4.0,29,0.0,1.0,LAL,@ BOS
397,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,0.0,16,4,42,7,7.0,36,3.0,1.0,LAL,vs. BOS
398,Kareem Abdul-Jabbar,76003,LAL vs. BOS,L,0.0,7,7,37,6,4.0,21,0.0,1.0,LAL,vs. BOS
399,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,0.0,10,6,35,14,7.0,26,2.0,2.0,LAL,vs. BOS
400,Kareem Abdul-Jabbar,76003,LAL @ BOS,W,0.0,15,0,42,17,8.0,30,3.0,1.0,LAL,@ BOS
401,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,0.0,6,0,22,3,1.0,12,1.0,0.0,LAL,@ BOS
402,Kareem Abdul-Jabbar,76003,LAL vs. DEN,W,0.0,6,3,24,6,5.0,15,2.0,1.0,LAL,vs. DEN
403,Kareem Abdul-Jabbar,76003,LAL @ DEN,W,0.0,13,3,42,12,8.0,29,4.0,0.0,LAL,@ DEN
404,Kareem Abdul-Jabbar,76003,LAL @ DEN,W,0.0,11,5,35,5,4.0,27,1.0,1.0,LAL,@ DEN
405,Kareem Abdul-Jabbar,76003,LAL vs. DEN,L,0.0,4,5,33,8,4.0,13,1.0,1.0,LAL,vs. DEN
406,Kareem Abdul-Jabbar,76003,LAL vs. DEN,W,0.0,8,0,26,7,2.0,16,1.0,0.0,LAL,vs. DEN
407,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,0.0,10,5,36,4,3.0,25,5.0,1.0,LAL,vs. POR
408,Kareem Abdul-Jabbar,76003,LAL @ POR,L,0.0,6,9,38,17,1.0,21,4.0,6.0,LAL,@ POR
409,Kareem Abdul-Jabbar,76003,LAL @ POR,W,0.0,8,10,30,9,2.0,26,3.0,1.0,LAL,@ POR
410,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,0.0,5,7,34,7,6.0,17,1.0,3.0,LAL,vs. POR
411,Kareem Abdul-Jabbar,76003,LAL vs. POR,W,0.0,7,2,27,11,6.0,16,1.0,1.0,LAL,vs. POR
412,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,0.0,6,6,30,5,3.0,18,1.0,0.0,LAL,@ PHX
413,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,0.0,10,4,21,5,0.0,24,2.0,0.0,LAL,vs. PHX
414,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,0.0,7,1,21,4,1.0,15,1.0,2.0,LAL,vs. PHX
415,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,0.0,12,5,43,6,4.0,29,2.0,0.0,LAL,@ BOS
416,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,0.0,14,2,42,10,5.0,30,1.0,0.0,LAL,vs. BOS
417,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,0.0,7,5,35,7,1.0,19,1.0,1.0,LAL,@ BOS
418,Kareem Abdul-Jabbar,76003,LAL vs. BOS,L,0.0,12,8,37,8,6.0,32,2.0,4.0,LAL,vs. BOS
419,Kareem Abdul-Jabbar,76003,LAL vs. BOS,W,0.0,9,6,35,9,3.0,24,4.0,3.0,LAL,vs. BOS
420,Kareem Abdul-Jabbar,76003,LAL @ BOS,L,0.0,9,2,45,9,7.0,20,3.0,2.0,LAL,@ BOS
421,Kareem Abdul-Jabbar,76003,LAL @ BOS,W,0.0,12,8,35,8,5.0,32,2.0,2.0,LAL,@ BOS
422,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,0.0,6,1,36,9,2.0,13,1.0,3.0,LAL,@ PHX
423,Kareem Abdul-Jabbar,76003,LAL vs. PHX,L,0.0,11,6,39,7,6.0,28,0.0,0.0,LAL,vs. PHX
424,Kareem Abdul-Jabbar,76003,LAL @ PHX,W,0.0,13,5,35,7,4.0,31,0.0,2.0,LAL,@ PHX
425,Kareem Abdul-Jabbar,76003,LAL @ PHX,L,0.0,11,9,39,8,6.0,31,1.0,1.0,LAL,@ PHX
426,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,0.0,8,5,33,10,3.0,21,1.0,0.0,LAL,vs. PHX
427,Kareem Abdul-Jabbar,76003,LAL vs. PHX,W,0.0,7,5,38,10,1.0,19,0.0,0.0,LAL,vs. PHX
428,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,4,2,25,6,6.0,10,6.0,1.0,LAL,vs. DAL
429,Kareem Abdul-Jabbar,76003,LAL @ DAL,W,0.0,14,5,45,11,2.0,33,4.0,1.0,LAL,@ DAL
430,Kareem Abdul-Jabbar,76003,LAL @ DAL,L,0.0,9,4,39,7,2.0,22,0.0,0.0,LAL,@ DAL
431,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,11,0,31,10,2.0,22,3.0,0.0,LAL,vs. DAL
432,Kareem Abdul-Jabbar,76003,LAL vs. DAL,W,0.0,8,2,26,7,4.0,18,0.0,2.0,LAL,vs. DAL
433,Kareem Abdul-Jabbar,76003,LAL @ KCK,W,0.0,11,1,39,6,2.0,23,4.0,1.0,LAL,@ KCK
434,Kareem Abdul-Jabbar,76003,LAL vs. KCK,W,0.0,9,8,39,11,4.0,26,6.0,0.0,LAL,vs. KCK
435,Kareem Abdul-Jabbar,76003,LAL vs. KCK,W,0.0,9,1,31,7,4.0,19,4.0,0.0,LAL,vs. KCK
436,Kareem Abdul-Jabbar,76003,LAL vs. PHL,L,0.0,10,8,40,7,3.0,28,1.0,1.0,LAL,vs. PHL
437,Kareem Abdul-Jabbar,76003,LAL vs. PHL,L,0.0,8,7,42,15,3.0,23,2.0,1.0,LAL,vs. PHL
438,Kareem Abdul-Jabbar,76003,LAL @ PHL,L,0.0,11,1,34,4,3.0,23,3.0,1.0,LAL,@ PHL
